plant_id,model_code,trim_code,color_code,prod_date,qty
AUS,M3,PR,BL,2025-07-21,3
AUS,MY,ST,BK,2025-07-21,19
AUS,MY,ST,WH,2025-07-21,9
AUS,MY,ST,GY,2025-07-21,6
AUS,MY,ST,BL,2025-07-21,5
AUS,MY,PR,BK,2025-07-21,6
AUS,MY,PR,WH,2025-07-21,5
AUS,MY,PR,GY,2025-07-21,3
AUS,MY,PR,BL,2025-07-21,4
BER,M3,ST,BK,2025-07-21,38
BER,M3,ST,WH,2025-07-21,30
BER,M3,ST,GY,2025-07-21,26
BER,M3,ST,BL,2025-07-21,8
BER,M3,PR,BK,2025-07-21,11
BER,M3,PR,WH,2025-07-21,18
BER,M3,PR,GY,2025-07-21,10
BER,M3,PR,BL,2025-07-21,8
BER,MY,ST,BK,2025-07-21,22
BER,MY,ST,WH,2025-07-21,23
BER,MY,ST,GY,2025-07-21,13
BER,MY,ST,BL,2025-07-21,4
BER,MY,PR,BK,2025-07-21,11
BER,MY,PR,WH,2025-07-21,7
BER,MY,PR,GY,2025-07-21,7
BER,MY,PR,BL,2025-07-21,2
SHA,M3,ST,BK,2025-07-21,25
SHA,M3,ST,WH,2025-07-21,35
SHA,M3,ST,GY,2025-07-21,16
SHA,M3,ST,BL,2025-07-21,10
SHA,M3,PR,BK,2025-07-21,13
SHA,M3,PR,WH,2025-07-21,10
SHA,M3,PR,GY,2025-07-21,5
SHA,M3,PR,BL,2025-07-21,7
SHA,MY,ST,BK,2025-07-21,16
SHA,MY,ST,WH,2025-07-21,22
SHA,MY,ST,GY,2025-07-21,20
SHA,MY,ST,BL,2025-07-21,3
SHA,MY,PR,BK,2025-07-21,7
SHA,MY,PR,WH,2025-07-21,12
SHA,MY,PR,GY,2025-07-21,2
SHA,MY,PR,BL,2025-07-21,3
FRE,M3,ST,BK,2025-07-22,26
FRE,M3,ST,WH,2025-07-22,29
FRE,M3,ST,GY,2025-07-22,20
FRE,M3,ST,BL,2025-07-22,12
FRE,M3,PR,BK,2025-07-22,8
FRE,M3,PR,WH,2025-07-22,11
FRE,M3,PR,GY,2025-07-22,7
FRE,MY,ST,BK,2025-07-22,17
FRE,MY,ST,WH,2025-07-22,34
FRE,MY,ST,GY,2025-07-22,13
FRE,MY,ST,BL,2025-07-22,3
FRE,MY,PR,BK,2025-07-22,9
FRE,MY,PR,WH,2025-07-22,5
FRE,MY,PR,GY,2025-07-22,3
FRE,MY,PR,BL,2025-07-22,3
AUS,M3,ST,BK,2025-07-22,20
AUS,M3,ST,WH,2025-07-22,14
AUS,M3,ST,GY,2025-07-22,12
AUS,M3,ST,BL,2025-07-22,10
AUS,M3,PR,BK,2025-07-22,5
AUS,M3,PR,WH,2025-07-22,7
AUS,M3,PR,GY,2025-07-22,7
AUS,M3,PR,BL,2025-07-22,1
AUS,MY,ST,BK,2025-07-22,7
AUS,MY,ST,WH,2025-07-22,18
AUS,MY,ST,GY,2025-07-22,7
AUS,MY,ST,BL,2025-07-22,4
AUS,MY,PR,BK,2025-07-22,2
AUS,MY,PR,WH,2025-07-22,6
BER,M3,ST,BK,2025-07-22,21
BER,M3,ST,WH,2025-07-22,30
BER,M3,ST,GY,2025-07-22,5
BER,M3,ST,BL,2025-07-22,5
BER,M3,PR,BK,2025-07-22,13
BER,M3,PR,WH,2025-07-22,17
BER,M3,PR,GY,2025-07-22,3
BER,M3,PR,BL,2025-07-22,8
BER,MY,ST,BK,2025-07-22,14
BER,MY,ST,WH,2025-07-22,22
BER,MY,ST,GY,2025-07-22,11
BER,MY,ST,BL,2025-07-22,4
BER,MY,PR,BK,2025-07-22,13
BER,MY,PR,WH,2025-07-22,6
BER,MY,PR,GY,2025-07-22,3
BER,MY,PR,BL,2025-07-22,1
SHA,M3,ST,BK,2025-07-22,33
SHA,M3,ST,WH,2025-07-22,38
SHA,M3,ST,GY,2025-07-22,28
SHA,M3,ST,BL,2025-07-22,16
SHA,M3,PR,BK,2025-07-22,16
SHA,M3,PR,WH,2025-07-22,12
SHA,M3,PR,GY,2025-07-22,7
SHA,M3,PR,BL,2025-07-22,4
SHA,MY,ST,BK,2025-07-22,17
SHA,MY,ST,WH,2025-07-22,24
SHA,MY,ST,GY,2025-07-22,20
SHA,MY,ST,BL,2025-07-22,5
SHA,MY,PR,BK,2025-07-22,5
SHA,MY,PR,WH,2025-07-22,7
SHA,MY,PR,GY,2025-07-22,5
SHA,MY,PR,BL,2025-07-22,1
FRE,M3,ST,BK,2025-07-23,30
FRE,M3,ST,WH,2025-07-23,31
FRE,M3,ST,GY,2025-07-23,11
FRE,M3,ST,BL,2025-07-23,9
FRE,M3,PR,BK,2025-07-23,15
FRE,M3,PR,WH,2025-07-23,17
FRE,M3,PR,GY,2025-07-23,5
FRE,M3,PR,BL,2025-07-23,4
FRE,MY,ST,BK,2025-07-23,16
FRE,MY,ST,WH,2025-07-23,15
FRE,MY,ST,GY,2025-07-23,13
FRE,MY,ST,BL,2025-07-23,9
FRE,MY,PR,BK,2025-07-23,8
FRE,MY,PR,WH,2025-07-23,6
FRE,MY,PR,GY,2025-07-23,5
FRE,MY,PR,BL,2025-07-23,3
AUS,M3,ST,BK,2025-07-23,29
AUS,M3,ST,WH,2025-07-23,27
AUS,M3,ST,GY,2025-07-23,19
AUS,M3,ST,BL,2025-07-23,9
AUS,M3,PR,BK,2025-07-23,13
AUS,M3,PR,WH,2025-07-23,10
AUS,M3,PR,GY,2025-07-23,4
AUS,M3,PR,BL,2025-07-23,9
AUS,MY,ST,BK,2025-07-23,29
AUS,MY,ST,WH,2025-07-23,18
AUS,MY,ST,GY,2025-07-23,17
AUS,MY,ST,BL,2025-07-23,4
AUS,MY,PR,BK,2025-07-23,8
AUS,MY,PR,WH,2025-07-23,11
AUS,MY,PR,GY,2025-07-23,4
AUS,MY,PR,BL,2025-07-23,3
BER,M3,ST,BK,2025-07-23,30
BER,M3,ST,WH,2025-07-23,17
BER,M3,ST,GY,2025-07-23,16
BER,M3,ST,BL,2025-07-23,10
BER,M3,PR,BK,2025-07-23,11
BER,M3,PR,WH,2025-07-23,17
BER,M3,PR,GY,2025-07-23,7
BER,M3,PR,BL,2025-07-23,2
BER,MY,ST,BK,2025-07-23,16
BER,MY,ST,WH,2025-07-23,17
BER,MY,ST,GY,2025-07-23,13
BER,MY,ST,BL,2025-07-23,8
BER,MY,PR,BK,2025-07-23,7
BER,MY,PR,WH,2025-07-23,9
BER,MY,PR,GY,2025-07-23,4
BER,MY,PR,BL,2025-07-23,2
SHA,M3,ST,BK,2025-07-23,23
SHA,M3,ST,WH,2025-07-23,34
SHA,M3,ST,GY,2025-07-23,10
SHA,M3,ST,BL,2025-07-23,14
SHA,M3,PR,BK,2025-07-23,8
SHA,M3,PR,WH,2025-07-23,14
SHA,M3,PR,GY,2025-07-23,4
SHA,M3,PR,BL,2025-07-23,2
SHA,MY,ST,BK,2025-07-23,15
SHA,MY,ST,WH,2025-07-23,30
SHA,MY,ST,GY,2025-07-23,9
SHA,MY,ST,BL,2025-07-23,1
SHA,MY,PR,BK,2025-07-23,8
SHA,MY,PR,WH,2025-07-23,9
SHA,MY,PR,GY,2025-07-23,3
SHA,MY,PR,BL,2025-07-23,2
FRE,M3,ST,BK,2025-07-24,18
FRE,M3,ST,WH,2025-07-24,24
FRE,M3,ST,GY,2025-07-24,9
FRE,M3,ST,BL,2025-07-24,7
FRE,M3,PR,BK,2025-07-24,6
FRE,M3,PR,WH,2025-07-24,7
FRE,M3,PR,GY,2025-07-24,4
FRE,M3,PR,BL,2025-07-24,2
FRE,MY,ST,BK,2025-07-24,10
FRE,MY,ST,WH,2025-07-24,14
FRE,MY,ST,GY,2025-07-24,3
FRE,MY,ST,BL,2025-07-24,6
FRE,MY,PR,BK,2025-07-24,6
FRE,MY,PR,WH,2025-07-24,6
FRE,MY,PR,GY,2025-07-24,4
FRE,MY,PR,BL,2025-07-24,3
AUS,M3,ST,BK,2025-07-24,29
AUS,M3,ST,WH,2025-07-24,30
AUS,M3,ST,GY,2025-07-24,18
AUS,M3,ST,BL,2025-07-24,10
AUS,M3,PR,BK,2025-07-24,10
AUS,M3,PR,WH,2025-07-24,13
AUS,M3,PR,GY,2025-07-24,9
AUS,M3,PR,BL,2025-07-24,4
AUS,MY,ST,BK,2025-07-24,29
AUS,MY,ST,WH,2025-07-24,23
AUS,MY,ST,GY,2025-07-24,13
AUS,MY,ST,BL,2025-07-24,6
AUS,MY,PR,BK,2025-07-24,10
AUS,MY,PR,WH,2025-07-24,9
AUS,MY,PR,GY,2025-07-24,7
AUS,MY,PR,BL,2025-07-24,2
BER,M3,ST,BK,2025-07-24,33
BER,M3,ST,WH,2025-07-24,15
BER,M3,ST,GY,2025-07-24,12
BER,M3,ST,BL,2025-07-24,5
BER,M3,PR,BK,2025-07-24,6
BER,M3,PR,WH,2025-07-24,9
BER,M3,PR,GY,2025-07-24,3
BER,M3,PR,BL,2025-07-24,3
BER,MY,ST,BK,2025-07-24,15
BER,MY,ST,WH,2025-07-24,10
BER,MY,ST,GY,2025-07-24,10
BER,MY,ST,BL,2025-07-24,4
BER,MY,PR,BK,2025-07-24,8
BER,MY,PR,WH,2025-07-24,6
BER,MY,PR,GY,2025-07-24,3
BER,MY,PR,BL,2025-07-24,2
SHA,M3,ST,BK,2025-07-24,26
SHA,M3,ST,WH,2025-07-24,24
SHA,M3,ST,GY,2025-07-24,21
SHA,M3,ST,BL,2025-07-24,10
SHA,M3,PR,BK,2025-07-24,10
SHA,M3,PR,WH,2025-07-24,12
SHA,M3,PR,GY,2025-07-24,7
SHA,M3,PR,BL,2025-07-24,3
SHA,MY,ST,BK,2025-07-24,24
SHA,MY,ST,WH,2025-07-24,11
SHA,MY,ST,GY,2025-07-24,8
SHA,MY,ST,BL,2025-07-24,7
SHA,MY,PR,BK,2025-07-24,8
SHA,MY,PR,WH,2025-07-24,12
SHA,MY,PR,GY,2025-07-24,5
SHA,MY,PR,BL,2025-07-24,3
FRE,M3,ST,BK,2025-07-25,23
FRE,M3,ST,WH,2025-07-25,23
FRE,M3,ST,GY,2025-07-25,16
FRE,M3,ST,BL,2025-07-25,10
FRE,M3,PR,BK,2025-07-25,12
FRE,M3,PR,WH,2025-07-25,9
FRE,M3,PR,GY,2025-07-25,7
FRE,M3,PR,BL,2025-07-25,5
FRE,MY,ST,BK,2025-07-25,19
FRE,MY,ST,WH,2025-07-25,17
FRE,MY,ST,GY,2025-07-25,7
FRE,MY,ST,BL,2025-07-25,3
FRE,MY,PR,BK,2025-07-25,4
FRE,MY,PR,WH,2025-07-25,8
FRE,MY,PR,GY,2025-07-25,4
FRE,MY,PR,BL,2025-07-25,2
AUS,M3,ST,BK,2025-07-25,31
AUS,M3,ST,WH,2025-07-25,25
AUS,M3,ST,GY,2025-07-25,21
AUS,M3,ST,BL,2025-07-25,9
AUS,M3,PR,BK,2025-07-25,15
AUS,M3,PR,WH,2025-07-25,11
AUS,M3,PR,GY,2025-07-25,4
AUS,M3,PR,BL,2025-07-25,7
AUS,MY,ST,BK,2025-07-25,21
AUS,MY,ST,WH,2025-07-25,19
AUS,MY,ST,GY,2025-07-25,13
AUS,MY,ST,BL,2025-07-25,5
AUS,MY,PR,BK,2025-07-25,3
AUS,MY,PR,WH,2025-07-25,11
AUS,MY,PR,GY,2025-07-25,2
AUS,MY,PR,BL,2025-07-25,1
BER,M3,ST,BK,2025-07-25,40
BER,M3,ST,WH,2025-07-25,35
BER,M3,ST,GY,2025-07-25,27
BER,M3,ST,BL,2025-07-25,11
BER,M3,PR,BK,2025-07-25,13
BER,M3,PR,WH,2025-07-25,7
BER,M3,PR,GY,2025-07-25,9
BER,M3,PR,BL,2025-07-25,2
BER,MY,ST,BK,2025-07-25,23
BER,MY,ST,WH,2025-07-25,21
BER,MY,ST,GY,2025-07-25,13
BER,MY,ST,BL,2025-07-25,8
BER,MY,PR,BK,2025-07-25,15
BER,MY,PR,WH,2025-07-25,9
BER,MY,PR,GY,2025-07-25,5
BER,MY,PR,BL,2025-07-25,1
SHA,M3,ST,BK,2025-07-25,30
SHA,M3,ST,WH,2025-07-25,39
SHA,M3,ST,GY,2025-07-25,17
SHA,M3,ST,BL,2025-07-25,11
SHA,M3,PR,BK,2025-07-25,6
SHA,M3,PR,WH,2025-07-25,17
SHA,M3,PR,GY,2025-07-25,7
SHA,M3,PR,BL,2025-07-25,3
SHA,MY,ST,BK,2025-07-25,16
SHA,MY,ST,WH,2025-07-25,18
SHA,MY,ST,GY,2025-07-25,13
SHA,MY,ST,BL,2025-07-25,4
SHA,MY,PR,BK,2025-07-25,4
SHA,MY,PR,WH,2025-07-25,16
SHA,MY,PR,GY,2025-07-25,2
FRE,M3,ST,BK,2025-07-26,30
FRE,M3,ST,WH,2025-07-26,33
FRE,M3,ST,GY,2025-07-26,19
FRE,M3,ST,BL,2025-07-26,11
FRE,M3,PR,BK,2025-07-26,11
FRE,M3,PR,WH,2025-07-26,14
FRE,M3,PR,GY,2025-07-26,8
FRE,M3,PR,BL,2025-07-26,6
FRE,MY,ST,BK,2025-07-26,17
FRE,MY,ST,WH,2025-07-26,22
FRE,MY,ST,GY,2025-07-26,10
FRE,MY,ST,BL,2025-07-26,3
FRE,MY,PR,BK,2025-07-26,9
FRE,MY,PR,WH,2025-07-26,7
FRE,MY,PR,GY,2025-07-26,3
FRE,MY,PR,BL,2025-07-26,3
AUS,M3,ST,BK,2025-07-26,29
AUS,M3,ST,WH,2025-07-26,24
AUS,M3,ST,GY,2025-07-26,12
AUS,M3,ST,BL,2025-07-26,18
AUS,M3,PR,BK,2025-07-26,8
AUS,M3,PR,WH,2025-07-26,7
AUS,M3,PR,GY,2025-07-26,6
AUS,M3,PR,BL,2025-07-26,3
AUS,MY,ST,BK,2025-07-26,10
AUS,MY,ST,WH,2025-07-26,18
AUS,MY,ST,GY,2025-07-26,8
AUS,MY,ST,BL,2025-07-26,6
AUS,MY,PR,BK,2025-07-26,4
AUS,MY,PR,WH,2025-07-26,4
AUS,MY,PR,GY,2025-07-26,4
AUS,MY,PR,BL,2025-07-26,2
BER,M3,ST,BK,2025-07-26,17
BER,M3,ST,WH,2025-07-26,26
BER,M3,ST,GY,2025-07-26,11
BER,M3,ST,BL,2025-07-26,3
BER,M3,PR,BK,2025-07-26,5
BER,M3,PR,WH,2025-07-26,7
BER,M3,PR,GY,2025-07-26,5
BER,M3,PR,BL,2025-07-26,2
BER,MY,ST,BK,2025-07-26,16
BER,MY,ST,WH,2025-07-26,12
BER,MY,ST,GY,2025-07-26,5
BER,MY,ST,BL,2025-07-26,5
BER,MY,PR,BK,2025-07-26,5
BER,MY,PR,WH,2025-07-26,8
BER,MY,PR,BL,2025-07-26,1
SHA,M3,ST,BK,2025-07-26,30
SHA,M3,ST,WH,2025-07-26,33
SHA,M3,ST,GY,2025-07-26,17
SHA,M3,ST,BL,2025-07-26,7
SHA,M3,PR,BK,2025-07-26,15
SHA,M3,PR,WH,2025-07-26,11
SHA,M3,PR,GY,2025-07-26,5
SHA,M3,PR,BL,2025-07-26,2
SHA,MY,ST,BK,2025-07-26,22
SHA,MY,ST,WH,2025-07-26,20
SHA,MY,ST,GY,2025-07-26,13
SHA,MY,ST,BL,2025-07-26,6
SHA,MY,PR,BK,2025-07-26,11
SHA,MY,PR,WH,2025-07-26,2
SHA,MY,PR,GY,2025-07-26,5
SHA,MY,PR,BL,2025-07-26,4
FRE,M3,ST,BK,2025-07-27,35
FRE,M3,ST,WH,2025-07-27,38
FRE,M3,ST,GY,2025-07-27,13
FRE,M3,ST,BL,2025-07-27,8
FRE,M3,PR,BK,2025-07-27,16
FRE,M3,PR,WH,2025-07-27,20
FRE,M3,PR,GY,2025-07-27,3
FRE,M3,PR,BL,2025-07-27,2
FRE,MY,ST,BK,2025-07-27,26
FRE,MY,ST,WH,2025-07-27,27
FRE,MY,ST,GY,2025-07-27,11
FRE,MY,ST,BL,2025-07-27,2
FRE,MY,PR,BK,2025-07-27,10
FRE,MY,PR,WH,2025-07-27,8
FRE,MY,PR,GY,2025-07-27,4
FRE,MY,PR,BL,2025-07-27,4
AUS,M3,ST,BK,2025-07-27,29
AUS,M3,ST,WH,2025-07-27,32
AUS,M3,ST,GY,2025-07-27,14
AUS,M3,ST,BL,2025-07-27,7
AUS,M3,PR,BK,2025-07-27,18
AUS,M3,PR,WH,2025-07-27,19
AUS,M3,PR,GY,2025-07-27,7
AUS,M3,PR,BL,2025-07-27,1
AUS,MY,ST,BK,2025-07-27,20
AUS,MY,ST,WH,2025-07-27,25
AUS,MY,ST,GY,2025-07-27,9
AUS,MY,ST,BL,2025-07-27,10
AUS,MY,PR,BK,2025-07-27,6
AUS,MY,PR,WH,2025-07-27,11
AUS,MY,PR,GY,2025-07-27,6
AUS,MY,PR,BL,2025-07-27,2
BER,M3,ST,BK,2025-07-27,26
BER,M3,ST,WH,2025-07-27,22
BER,M3,ST,GY,2025-07-27,11
BER,M3,ST,BL,2025-07-27,6
BER,M3,PR,BK,2025-07-27,13
BER,M3,PR,WH,2025-07-27,7
BER,M3,PR,GY,2025-07-27,4
BER,M3,PR,BL,2025-07-27,5
BER,MY,ST,BK,2025-07-27,23
BER,MY,ST,WH,2025-07-27,10
BER,MY,ST,GY,2025-07-27,7
BER,MY,ST,BL,2025-07-27,5
BER,MY,PR,BK,2025-07-27,6
BER,MY,PR,WH,2025-07-27,2
BER,MY,PR,GY,2025-07-27,6
BER,MY,PR,BL,2025-07-27,2
SHA,M3,ST,BK,2025-07-27,25
SHA,M3,ST,WH,2025-07-27,20
SHA,M3,ST,GY,2025-07-27,11
SHA,M3,ST,BL,2025-07-27,9
SHA,M3,PR,BK,2025-07-27,11
SHA,M3,PR,WH,2025-07-27,8
SHA,M3,PR,GY,2025-07-27,6
SHA,M3,PR,BL,2025-07-27,1
SHA,MY,ST,BK,2025-07-27,18
SHA,MY,ST,WH,2025-07-27,12
SHA,MY,ST,GY,2025-07-27,6
SHA,MY,ST,BL,2025-07-27,6
SHA,MY,PR,BK,2025-07-27,14
SHA,MY,PR,WH,2025-07-27,4
SHA,MY,PR,GY,2025-07-27,1
SHA,MY,PR,BL,2025-07-27,1
FRE,M3,ST,BK,2025-07-28,17
FRE,M3,ST,WH,2025-07-28,22
FRE,M3,ST,GY,2025-07-28,16
FRE,M3,ST,BL,2025-07-28,4
FRE,M3,PR,BK,2025-07-28,7
FRE,M3,PR,WH,2025-07-28,7
FRE,M3,PR,GY,2025-07-28,5
FRE,M3,PR,BL,2025-07-28,2
FRE,MY,ST,BK,2025-07-28,14
FRE,MY,ST,WH,2025-07-28,19
FRE,MY,ST,GY,2025-07-28,2
FRE,MY,ST,BL,2025-07-28,7
FRE,MY,PR,BK,2025-07-28,10
FRE,MY,PR,WH,2025-07-28,6
FRE,MY,PR,GY,2025-07-28,4
FRE,MY,PR,BL,2025-07-28,3
AUS,M3,ST,BK,2025-07-28,24
AUS,M3,ST,WH,2025-07-28,28
AUS,M3,ST,GY,2025-07-28,21
AUS,M3,ST,BL,2025-07-28,8
AUS,M3,PR,BK,2025-07-28,10
AUS,M3,PR,WH,2025-07-28,17
AUS,M3,PR,GY,2025-07-28,5
AUS,M3,PR,BL,2025-07-28,3
AUS,MY,ST,BK,2025-07-28,18
AUS,MY,ST,WH,2025-07-28,18
AUS,MY,ST,GY,2025-07-28,8
AUS,MY,ST,BL,2025-07-28,6
AUS,MY,PR,BK,2025-07-28,5
AUS,MY,PR,WH,2025-07-28,4
AUS,MY,PR,GY,2025-07-28,7
AUS,MY,PR,BL,2025-07-28,2
BER,M3,ST,BK,2025-07-28,16
BER,M3,ST,WH,2025-07-28,15
BER,M3,ST,GY,2025-07-28,13
BER,M3,ST,BL,2025-07-28,7
BER,M3,PR,BK,2025-07-28,6
BER,M3,PR,WH,2025-07-28,9
BER,M3,PR,GY,2025-07-28,6
BER,M3,PR,BL,2025-07-28,1
BER,MY,ST,BK,2025-07-28,13
BER,MY,ST,WH,2025-07-28,19
BER,MY,ST,GY,2025-07-28,8
BER,MY,ST,BL,2025-07-28,2
BER,MY,PR,BK,2025-07-28,8
BER,MY,PR,WH,2025-07-28,3
BER,MY,PR,GY,2025-07-28,1
BER,MY,PR,BL,2025-07-28,2
SHA,M3,ST,BK,2025-07-28,17
SHA,M3,ST,WH,2025-07-28,20
SHA,M3,ST,GY,2025-07-28,18
SHA,M3,ST,BL,2025-07-28,4
SHA,M3,PR,BK,2025-07-28,7
SHA,M3,PR,WH,2025-07-28,7
SHA,M3,PR,GY,2025-07-28,6
SHA,M3,PR,BL,2025-07-28,3
SHA,MY,ST,BK,2025-07-28,11
SHA,MY,ST,WH,2025-07-28,16
SHA,MY,ST,GY,2025-07-28,2
SHA,MY,ST,BL,2025-07-28,6
SHA,MY,PR,BK,2025-07-28,4
SHA,MY,PR,WH,2025-07-28,7
SHA,MY,PR,GY,2025-07-28,3
SHA,MY,PR,BL,2025-07-28,1
FRE,M3,ST,BK,2025-07-29,15
FRE,M3,ST,WH,2025-07-29,20
FRE,M3,ST,GY,2025-07-29,19
FRE,M3,ST,BL,2025-07-29,5
FRE,M3,PR,BK,2025-07-29,12
FRE,M3,PR,WH,2025-07-29,17
FRE,M3,PR,GY,2025-07-29,1
FRE,M3,PR,BL,2025-07-29,7
FRE,MY,ST,BK,2025-07-29,16
FRE,MY,ST,WH,2025-07-29,17
FRE,MY,ST,GY,2025-07-29,8
FRE,MY,ST,BL,2025-07-29,3
FRE,MY,PR,BK,2025-07-29,9
FRE,MY,PR,WH,2025-07-29,11
FRE,MY,PR,GY,2025-07-29,7
AUS,M3,ST,BK,2025-07-29,35
AUS,M3,ST,WH,2025-07-29,32
AUS,M3,ST,GY,2025-07-29,26
AUS,M3,ST,BL,2025-07-29,11
AUS,M3,PR,BK,2025-07-29,21
AUS,M3,PR,WH,2025-07-29,15
AUS,M3,PR,GY,2025-07-29,9
AUS,M3,PR,BL,2025-07-29,4
AUS,MY,ST,BK,2025-07-29,18
AUS,MY,ST,WH,2025-07-29,21
AUS,MY,ST,GY,2025-07-29,6
AUS,MY,ST,BL,2025-07-29,5
AUS,MY,PR,BK,2025-07-29,12
AUS,MY,PR,WH,2025-07-29,10
AUS,MY,PR,GY,2025-07-29,3
BER,M3,ST,BK,2025-07-29,22
BER,M3,ST,WH,2025-07-29,18
BER,M3,ST,GY,2025-07-29,16
BER,M3,ST,BL,2025-07-29,9
BER,M3,PR,BK,2025-07-29,6
BER,M3,PR,WH,2025-07-29,5
BER,M3,PR,GY,2025-07-29,6
BER,M3,PR,BL,2025-07-29,3
BER,MY,ST,BK,2025-07-29,8
BER,MY,ST,WH,2025-07-29,11
BER,MY,ST,GY,2025-07-29,7
BER,MY,ST,BL,2025-07-29,5
BER,MY,PR,BK,2025-07-29,6
BER,MY,PR,WH,2025-07-29,5
BER,MY,PR,GY,2025-07-29,2
BER,MY,PR,BL,2025-07-29,1
SHA,M3,ST,BK,2025-07-29,36
SHA,M3,ST,WH,2025-07-29,33
SHA,M3,ST,GY,2025-07-29,21
SHA,M3,ST,BL,2025-07-29,5
SHA,M3,PR,BK,2025-07-29,13
SHA,M3,PR,WH,2025-07-29,6
SHA,M3,PR,GY,2025-07-29,11
SHA,M3,PR,BL,2025-07-29,5
SHA,MY,ST,BK,2025-07-29,11
SHA,MY,ST,WH,2025-07-29,17
SHA,MY,ST,GY,2025-07-29,7
SHA,MY,ST,BL,2025-07-29,7
SHA,MY,PR,BK,2025-07-29,14
SHA,MY,PR,WH,2025-07-29,11
SHA,MY,PR,GY,2025-07-29,4
SHA,MY,PR,BL,2025-07-29,3
FRE,M3,ST,BK,2025-07-30,25
FRE,M3,ST,WH,2025-07-30,40
FRE,M3,ST,GY,2025-07-30,14
FRE,M3,ST,BL,2025-07-30,11
FRE,M3,PR,BK,2025-07-30,15
FRE,M3,PR,WH,2025-07-30,17
FRE,M3,PR,GY,2025-07-30,6
FRE,M3,PR,BL,2025-07-30,3
FRE,MY,ST,BK,2025-07-30,24
FRE,MY,ST,WH,2025-07-30,21
FRE,MY,ST,GY,2025-07-30,13
FRE,MY,ST,BL,2025-07-30,7
FRE,MY,PR,BK,2025-07-30,11
FRE,MY,PR,WH,2025-07-30,11
FRE,MY,PR,GY,2025-07-30,4
FRE,MY,PR,BL,2025-07-30,1
AUS,M3,ST,BK,2025-07-30,39
AUS,M3,ST,WH,2025-07-30,32
AUS,M3,ST,GY,2025-07-30,24
AUS,M3,ST,BL,2025-07-30,7
AUS,M3,PR,BK,2025-07-30,13
AUS,M3,PR,WH,2025-07-30,15
AUS,M3,PR,GY,2025-07-30,7
AUS,M3,PR,BL,2025-07-30,5
AUS,MY,ST,BK,2025-07-30,28
AUS,MY,ST,WH,2025-07-30,10
AUS,MY,ST,GY,2025-07-30,14
AUS,MY,ST,BL,2025-07-30,10
AUS,MY,PR,BK,2025-07-30,6
AUS,MY,PR,WH,2025-07-30,8
AUS,MY,PR,GY,2025-07-30,7
AUS,MY,PR,BL,2025-07-30,1
BER,M3,ST,BK,2025-07-30,31
BER,M3,ST,WH,2025-07-30,24
BER,M3,ST,GY,2025-07-30,14
BER,M3,ST,BL,2025-07-30,7
BER,M3,PR,BK,2025-07-30,13
BER,M3,PR,WH,2025-07-30,8
BER,M3,PR,GY,2025-07-30,6
BER,M3,PR,BL,2025-07-30,5
BER,MY,ST,BK,2025-07-30,23
BER,MY,ST,WH,2025-07-30,18
BER,MY,ST,GY,2025-07-30,17
BER,MY,ST,BL,2025-07-30,5
BER,MY,PR,BK,2025-07-30,8
BER,MY,PR,WH,2025-07-30,12
BER,MY,PR,GY,2025-07-30,4
BER,MY,PR,BL,2025-07-30,1
SHA,M3,ST,BK,2025-07-30,29
SHA,M3,ST,WH,2025-07-30,33
SHA,M3,ST,GY,2025-07-30,24
SHA,M3,ST,BL,2025-07-30,8
SHA,M3,PR,BK,2025-07-30,19
SHA,M3,PR,WH,2025-07-30,13
SHA,M3,PR,GY,2025-07-30,2
SHA,M3,PR,BL,2025-07-30,2
SHA,MY,ST,BK,2025-07-30,27
SHA,MY,ST,WH,2025-07-30,28
SHA,MY,ST,GY,2025-07-30,12
SHA,MY,ST,BL,2025-07-30,3
SHA,MY,PR,BK,2025-07-30,8
SHA,MY,PR,WH,2025-07-30,4
SHA,MY,PR,GY,2025-07-30,9
SHA,MY,PR,BL,2025-07-30,3
FRE,M3,ST,BK,2025-07-31,19
FRE,M3,ST,WH,2025-07-31,22
FRE,M3,ST,GY,2025-07-31,10
FRE,M3,ST,BL,2025-07-31,8
FRE,M3,PR,BK,2025-07-31,11
FRE,M3,PR,WH,2025-07-31,14
FRE,M3,PR,GY,2025-07-31,8
FRE,M3,PR,BL,2025-07-31,3
FRE,MY,ST,BK,2025-07-31,19
FRE,MY,ST,WH,2025-07-31,12
FRE,MY,ST,GY,2025-07-31,7
FRE,MY,ST,BL,2025-07-31,4
FRE,MY,PR,BK,2025-07-31,7
FRE,MY,PR,WH,2025-07-31,12
FRE,MY,PR,GY,2025-07-31,3
AUS,M3,ST,BK,2025-07-31,22
AUS,M3,ST,WH,2025-07-31,31
AUS,M3,ST,GY,2025-07-31,18
AUS,M3,ST,BL,2025-07-31,7
AUS,M3,PR,BK,2025-07-31,10
AUS,M3,PR,WH,2025-07-31,17
AUS,M3,PR,GY,2025-07-31,7
AUS,M3,PR,BL,2025-07-31,2
AUS,MY,ST,BK,2025-07-31,22
AUS,MY,ST,WH,2025-07-31,15
AUS,MY,ST,GY,2025-07-31,11
AUS,MY,ST,BL,2025-07-31,7
AUS,MY,PR,BK,2025-07-31,9
AUS,MY,PR,WH,2025-07-31,6
AUS,MY,PR,GY,2025-07-31,6
AUS,MY,PR,BL,2025-07-31,3
BER,M3,ST,BK,2025-07-31,16
